id_pesquisa,id_cliente,data_resposta,trimestre_ref,segmento_declarado,produto,canal,tempo_relacionamento,nota_satisfacao,comentario,trimestre,nota_media_atendimento,qtd_atendimentos,reclamacoes_90d,tempo_medio_resolucao,acessos_app_30d,suitability_pendente
FD00812,297,2026-06-30,2026T2,Varejo,COE,App,0-6 meses,3,Nao entendi a cobranca,2026Q2,9.0,1.0,0.0,1.0,8.0,0.0
FD00813,297,2026-01-05,2026T2,Varejo,Fundos,Internet Banking,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,9.0,1.0,0.0,1.0,8.0,0.0
FD00814,161,2026-05-28,2026T2,Alta Renda,Carteira Administrada,App,0-6 meses,10,Boa experiencia no aplicativo,2026Q2,10.0,1.0,0.0,,0.0,0.0
FD00815,279,2026-02-04,2026T2,Varejo,Tesouro Direto,App,2-5 anos,10,Assessoria ajudou na decisao,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00816,159,2026-04-19,2026T2,Private,Tesouro Direto,Assessoria,2-5 anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,37.6,7.0,0.0
FD00817,112,2026-06-16,2026T2,Private,COE,App,0-6 meses,10,Boa experiencia no aplicativo,2026Q2,10.0,1.0,0.0,17.4,14.0,0.0
FD00818,59,2026-03-05,2026T2,Private,Fundos,Central de Atendimento,0-6 meses,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,25.4,4.0,0.0
FD00819,88,2026-09-05,2026T2,Varejo,Fundos,App,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,33.2,10.0,0.0
FD00820,507,2026-06-26,2026T2,Novo Investidor,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q2,9.0,1.0,1.0,93.4,8.0,0.0
FD00821,31,2026-06-25,2026T2,Varejo,Tesouro Direto,Assessoria,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,26.1,3.0,0.0
FD00822,510,2026-05-25,2026T2,Varejo,Carteira Administrada,App,6-24 meses,9,Boa experiencia no aplicativo,2026Q2,10.0,1.0,1.0,88.7,7.0,0.0
FD00823,334,2026-04-25,2026T2,Private,Carteira Administrada,Assessoria,6-24 meses,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,83.9,5.0,0.0
FD00824,143,2026-05-23,2026T2,Alta Renda,Tesouro Direto,App,2-5 anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,10.3,8.0,0.0
FD00825,144,2026-03-05,2026T2,Alta Renda,Fundos,Assessoria,5+ anos,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,,0.0,0.0
FD00826,39,2026-04-25,2026T2,Varejo,Carteira Administrada,Central de Atendimento,0-6 meses,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,52.15,15.0,0.0
FD00827,342,2026-06-19,2026T2,Alta Renda,COE,App,2-5 anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00828,447,2026-05-13,2026T2,Novo Investidor,Tesouro Direto,App,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00829,275,2026-05-23,2026T2,Alta Renda,CDB,App,0-6 meses,9,Assessoria ajudou na decisao,2026Q2,7.5,2.0,2.0,40.93333333333333,36.0,0.0
FD00830,228,2026-05-17,2026T2,Alta Renda,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,88.5,8.0,0.0
FD00831,242,2026-06-27,2026T2,Novo Investidor,CDB,Assessoria,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,1.0,43.0,6.0,0.0
FD00832,443,2026-04-24,2026T2,Alta Renda,Tesouro Direto,App,5+ anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,9.5,7.0,0.0
FD00833,396,2026-04-26,2026T2,Novo Investidor,Tesouro Direto,Central de Atendimento,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,2.0,54.05,17.0,0.0
FD00834,411,2026-02-06,2026T2,Alta Renda,CDB,Internet Banking,5+ anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,1.0,4.0,0.0
FD00835,262,2026-05-13,2026T2,Novo Investidor,Fundos,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,10.0,1.0,0.0,21.8,4.0,1.0
FD00836,400,2026-04-04,2026T2,Varejo,Fundos,App,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,32.6,13.0,0.0
FD00837,371,2026-08-04,2026T2,Private,Carteira Administrada,App,5+ anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,89.1,5.0,0.0
FD00838,184,2026-11-04,2026T2,Varejo,CDB,App,2-5 anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,11.6,7.0,0.0
FD00839,117,2026-04-21,2026T2,Varejo,CDB,App,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,8.0,1.0,0.0,29.3,9.0,0.0
FD00840,53,2026-04-23,2026T2,Novo Investidor,Fundos,App,6-24 meses,0,Nao ficou claro o risco do produto,2026Q2,4.5,2.0,2.0,42.7,15.0,1.0
FD00841,452,2026-05-28,2026T2,Alta Renda,Fundos,App,6-24 meses,1,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,15.2,11.0,0.0
FD00842,522,2026-06-17,2026T2,Alta Renda,Tesouro Direto,App,2-5 anos,10,Atendimento claro e rapido,2026Q2,10.0,1.0,0.0,44.45,19.0,0.0
FD00843,469,2026-07-04,2026T2,Private,CDB,App,0-6 meses,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,15.3,8.0,0.0
FD00844,275,2026-04-27,2026T2,Alta Renda,CDB,App,0-6 meses,9,Atendimento claro e rapido,2026Q2,7.5,2.0,2.0,40.93333333333333,36.0,0.0
FD00845,157,2026-04-24,2026T2,Varejo,Fundos,Assessoria,6-24 meses,5,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,21.3,7.0,0.0
FD00846,454,2026-04-05,2026T2,Novo Investidor,CDB,App,2-5 anos,7,Aplicativo poderia explicar melhor,2026Q2,6.0,1.0,0.0,,0.0,0.0
FD00847,134,2026-04-24,2026T2,Alta Renda,Carteira Administrada,Central de Atendimento,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,1.0,98.6,6.0,1.0
FD00848,105,2026-04-30,2026T2,Novo Investidor,Fundos,App,2-5 anos,2,,2026Q2,,0.0,0.0,30.4,9.0,0.0
FD00849,374,2026-09-05,2026T2,Varejo,CDB,Assessoria,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,6.9,5.0,0.0
FD00850,16,2026-04-25,2026T2,Private,Fundos,App,2-5 anos,6,Nao consegui falar com assessor,2026Q2,,0.0,0.0,10.1,6.0,0.0
FD00851,53,2026-11-04,2026T2,Novo Investidor,Fundos,App,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,4.5,2.0,2.0,42.7,15.0,1.0
FD00852,467,2026-09-04,2026T2,Alta Renda,Fundos,App,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,,0.0,0.0
FD00853,212,2026-04-19,2026T2,Varejo,CDB,Assessoria,5+ anos,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,18.3,10.0,0.0
FD00854,79,2026-04-28,2026T2,Alta Renda,Tesouro Direto,App,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,13.3,11.0,0.0
FD00855,229,2026-06-21,2026T2,Novo Investidor,CDB,App,5+ anos,2,Nao entendi a cobranca,2026Q2,2.0,1.0,2.0,36.55,17.0,0.0
FD00856,268,2026-02-04,2026T2,Varejo,COE,App,5+ anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,,0.0,0.0
FD00857,300,2026-05-30,2026T2,Private,Fundos,Internet Banking,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,9.0,1.0,0.0,6.7,5.0,0.0
FD00858,141,2026-03-05,2026T2,Novo Investidor,Fundos,Assessoria,6-24 meses,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,38.7,4.0,0.0
FD00859,238,2026-06-26,2026T2,Private,CDB,App,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,25.7,12.0,1.0
FD00860,141,2026-05-25,2026T2,Novo Investidor,Tesouro Direto,Assessoria,2-5 anos,4,Nao ficou claro o risco do produto,2026Q2,,0.0,0.0,38.7,4.0,0.0
FD00861,443,2026-05-16,2026T2,Alta Renda,CDB,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,9.5,7.0,0.0
FD00862,17,2026-04-17,2026T2,Alta Renda,Tesouro Direto,App,5+ anos,10,Atendimento claro e rapido,2026Q2,10.0,1.0,0.0,22.1,7.0,0.0
FD00863,10,2026-06-16,2026T2,Varejo,Carteira Administrada,App,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,35.55,17.0,1.0
FD00864,197,2026-05-27,2026T2,Varejo,CDB,Internet Banking,6-24 meses,10,Boa experiencia no aplicativo,2026Q2,10.0,1.0,0.0,10.7,3.0,0.0
FD00865,517,2026-05-19,2026T2,Alta Renda,Fundos,App,0-6 meses,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,12.0,7.0,0.0
FD00866,422,2026-01-04,2026T2,Varejo,Fundos,App,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,,0.0,1.0,25.2,8.0,0.0
FD00867,103,2026-06-26,2026T2,Alta Renda,Tesouro Direto,App,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,35.8,14.0,0.0
FD00868,191,2026-12-04,2026T2,Private,Tesouro Direto,Central de Atendimento,0-6 meses,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,47.0,13.0,0.0
FD00869,101,2026-06-16,2026T2,Private,Carteira Administrada,App,2-5 anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,47.1,18.0,0.0
FD00870,202,2026-04-28,2026T2,Private,Fundos,App,5+ anos,10,Assessoria ajudou na decisao,2026Q2,10.0,1.0,0.0,9.4,10.0,0.0
FD00871,524,2026-04-23,2026T2,Varejo,Fundos,App,5+ anos,5,Aplicativo travou durante consulta,2026Q2,,0.0,0.0,25.6,18.0,0.0
FD00872,465,2026-05-24,2026T2,Novo Investidor,CDB,App,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,40.2,11.0,0.0
FD00873,94,2026-06-06,2026T2,Varejo,CDB,App,5+ anos,10,Assessoria ajudou na decisao,2026Q2,10.0,1.0,0.0,,0.0,0.0
FD00874,502,2026-03-05,2026T2,Alta Renda,Carteira Administrada,App,2-5 anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,75.2,9.0,0.0
FD00875,489,2026-03-06,2026T2,Novo Investidor,Tesouro Direto,App,5+ anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00876,202,2026-08-05,2026T2,Private,Carteira Administrada,App,6-24 meses,4,Nao ficou claro o risco do produto,2026Q2,10.0,1.0,0.0,9.4,10.0,0.0
FD00877,131,2026-06-18,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,1.0,83.2,10.0,1.0
FD00878,403,2026-05-13,2026T2,Alta Renda,Tesouro Direto,Central de Atendimento,0-6 meses,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,17.3,9.0,0.0
FD00879,331,2026-06-28,2026T2,Alta Renda,Fundos,App,6-24 meses,9,Boa experiencia no aplicativo,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00880,464,2026-09-06,2026T2,Varejo,Carteira Administrada,Central de Atendimento,2-5 anos,5,Nao consegui falar com assessor,2026Q2,,0.0,0.0,,0.0,0.0
FD00881,170,2026-03-06,2026T2,Varejo,CDB,App,6-24 meses,9,Atendimento claro e rapido,2026Q2,9.0,1.0,0.0,8.6,8.0,0.0
FD00882,421,2026-03-05,2026T2,Varejo,CDB,App,0-6 meses,5,Informacoes divergentes sobre o produto,2026Q2,10.0,1.0,1.0,37.9,12.0,0.0
FD00883,71,2026-05-16,2026T2,Varejo,Carteira Administrada,Central de Atendimento,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00884,498,2026-04-30,2026T2,Private,Carteira Administrada,App,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,1.0,86.7,5.0,0.0
FD00885,475,2026-05-29,2026T2,Alta Renda,Carteira Administrada,App,5+ anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,1.0,31.7,9.0,0.0
FD00886,13,2026-05-17,2026T2,Varejo,CDB,App,5+ anos,7,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,26.1,7.0,0.0
FD00887,384,2026-06-21,2026T2,Varejo,CDB,App,6-24 meses,10,Atendimento claro e rapido,2026Q2,8.0,1.0,0.0,48.400000000000006,14.0,0.0
FD00888,363,2026-05-13,2026T2,Alta Renda,COE,App,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00889,219,2026-06-05,2026T2,Varejo,Fundos,App,6-24 meses,9,Atendimento claro e rapido,2026Q2,9.0,1.0,0.0,18.8,2.0,0.0
FD00890,368,2026-10-06,2026T2,Novo Investidor,Tesouro Direto,App,0-6 meses,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,19.8,12.0,0.0
FD00891,327,2026-05-27,2026T2,Alta Renda,CDB,App,6-24 meses,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00892,97,2026-06-14,2026T2,Alta Renda,COE,App,2-5 anos,7,Aplicativo poderia explicar melhor,2026Q2,7.0,1.0,0.0,13.6,10.0,1.0
FD00893,311,2026-07-06,2026T2,Alta Renda,Carteira Administrada,Internet Banking,6-24 meses,2,Demora para resolver meu problema,2026Q2,,0.0,0.0,64.9,4.0,0.0
FD00894,39,2026-04-19,2026T2,Varejo,CDB,App,0-6 meses,0,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,52.15,15.0,0.0
FD00895,512,2026-04-26,2026T2,Alta Renda,Carteira Administrada,App,0-6 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00896,148,2026-05-28,2026T2,Alta Renda,Fundos,Assessoria,5+ anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,23.9,5.0,0.0
FD00897,386,2026-04-06,2026T2,Varejo,Tesouro Direto,App,2-5 anos,5,Nao ficou claro o risco do produto,2026Q2,,0.0,1.0,55.949999999999996,20.0,1.0
FD00898,152,2026-05-22,2026T2,Private,Tesouro Direto,App,6-24 meses,10,Boa experiencia no aplicativo,2026Q2,10.0,1.0,0.0,14.6,6.0,0.0
FD00899,50,2026-04-26,2026T2,Private,Tesouro Direto,Internet Banking,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,9.0,1.0,0.0,57.6,6.0,0.0
FD00900,37,2026-04-21,2026T2,Alta Renda,CDB,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,2.4,3.0,0.0
FD00901,181,2026-06-20,2026T2,Alta Renda,Tesouro Direto,Internet Banking,0-6 meses,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,7.7,3.0,0.0
FD00902,184,2026-06-28,2026T2,Varejo,COE,App,2-5 anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,11.6,7.0,0.0
FD00903,314,2026-04-13,2026T2,Novo Investidor,Carteira Administrada,App,0-6 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,1.0,115.0,6.0,0.0
FD00904,461,2026-02-06,2026T2,Private,Carteira Administrada,App,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,8.0,1.0,1.0,83.3,9.0,0.0
FD00905,512,2026-10-05,2026T2,Alta Renda,Carteira Administrada,App,2-5 anos,8,"Atendimento resolveu, mas demorou",2026Q2,,0.0,0.0,,0.0,0.0
FD00906,219,2026-09-06,2026T2,Varejo,Tesouro Direto,Assessoria,5+ anos,9,Atendimento claro e rapido,2026Q2,9.0,1.0,0.0,18.8,2.0,0.0
FD00907,530,2026-04-06,2026T2,Varejo,CDB,App,0-6 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,1.0,67.8,8.0,0.0
FD00908,250,2026-05-18,2026T2,Varejo,CDB,App,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,1.0,41.3,9.0,0.0
FD00909,46,2026-08-05,2026T2,Varejo,Carteira Administrada,Assessoria,2-5 anos,3,Nao ficou claro o risco do produto,2026Q2,3.0,1.0,0.0,,0.0,0.0
FD00910,273,2026-04-18,2026T2,Varejo,Fundos,App,5+ anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00911,101,2026-02-04,2026T2,Private,Tesouro Direto,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,47.1,18.0,0.0
FD00912,356,2026-10-04,2026T2,Varejo,Fundos,Assessoria,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00913,447,2026-02-04,2026T2,Novo Investidor,Tesouro Direto,App,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00914,317,2026-04-05,2026T2,Alta Renda,Tesouro Direto,App,6-24 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00915,399,2026-12-04,2026T2,Varejo,Tesouro Direto,Assessoria,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,17.0,4.0,0.0
FD00916,330,2026-04-24,2026T2,Private,CDB,App,5+ anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,20.0,10.0,0.0
FD00917,230,2026-08-05,2026T2,Varejo,Fundos,App,2-5 anos,1,Nao entendi a cobranca,2026Q2,,0.0,0.0,34.4,10.0,0.0
FD00918,398,2026-09-05,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,81.6,10.0,0.0
FD00919,353,2026-12-05,2026T2,Varejo,CDB,Assessoria,5+ anos,7,Aplicativo poderia explicar melhor,2026Q2,,0.0,0.0,23.9,7.0,0.0
FD00920,166,2026-02-04,2026T2,Varejo,Carteira Administrada,Internet Banking,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00921,245,2026-01-04,2026T2,Private,CDB,App,5+ anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00922,92,2026-04-22,2026T2,Varejo,Fundos,Central de Atendimento,6-24 meses,9,Atendimento claro e rapido,2026Q2,,0.0,1.0,24.8,8.0,0.0
FD00923,295,2026-06-19,2026T2,Private,CDB,App,6-24 meses,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,17.7,8.0,0.0
FD00924,265,2026-06-29,2026T2,Varejo,CDB,Assessoria,2-5 anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,23.0,7.0,0.0
FD00925,373,2026-06-13,2026T2,Private,Fundos,Assessoria,6-24 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,18.3,9.0,0.0
FD00926,388,2026-05-06,2026T2,Private,Fundos,Central de Atendimento,0-6 meses,9,Consegui acompanhar minha carteira,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00927,362,2026-12-05,2026T2,Varejo,Carteira Administrada,Internet Banking,2-5 anos,6,Nao entendi a cobranca,2026Q2,,0.0,0.0,,0.0,0.0
FD00928,318,2026-11-05,2026T2,Private,COE,App,2-5 anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FD00929,378,2026-09-04,2026T2,Private,COE,App,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00930,49,2026-05-28,2026T2,Alta Renda,CDB,App,5+ anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,12.5,6.0,0.0
FD00931,380,2026-01-06,2026T2,Alta Renda,Carteira Administrada,App,0-6 meses,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00932,415,2026-10-04,2026T2,Varejo,Carteira Administrada,App,0-6 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,37.55,16.0,0.0
FD00933,25,2026-10-04,2026T2,Alta Renda,Fundos,App,2-5 anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,1.0,5.0,1.0
FD00934,541,2026-06-23,2026T2,Novo Investidor,Carteira Administrada,Internet Banking,6-24 meses,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00935,28,2026-04-17,2026T2,Alta Renda,Fundos,App,2-5 anos,4,Demora para resolver meu problema,2026Q2,,0.0,0.0,30.2,15.0,1.0
FD00936,57,2026-01-05,2026T2,Private,CDB,App,5+ anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00937,391,2026-04-17,2026T2,Novo Investidor,Carteira Administrada,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,77.3,4.0,0.0
FD00938,316,2026-03-04,2026T2,Varejo,Fundos,App,2-5 anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,23.6,12.0,0.0
FD00939,29,2026-02-04,2026T2,Varejo,Fundos,Central de Atendimento,0-6 meses,3,Aplicativo travou durante consulta,2026Q2,,0.0,0.0,,0.0,0.0
FD00940,138,2026-04-15,2026T2,Varejo,CDB,Central de Atendimento,2-5 anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,21.6,5.0,0.0
FD00941,396,2026-05-13,2026T2,Novo Investidor,Carteira Administrada,App,5+ anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,2.0,54.05,17.0,0.0
FD00942,447,2026-01-05,2026T2,Novo Investidor,CDB,App,6-24 meses,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,,0.0,0.0
FD00943,546,2026-04-17,2026T2,Alta Renda,Fundos,App,2-5 anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00944,422,2026-06-14,2026T2,Varejo,CDB,App,2-5 anos,8,Demorou um pouco para encontrar informacoes,2026Q2,,0.0,1.0,25.2,8.0,0.0
FD00945,348,2026-04-23,2026T2,Private,Carteira Administrada,Central de Atendimento,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,1.0,87.1,2.0,0.0
FD00946,270,2026-01-05,2026T2,Alta Renda,Tesouro Direto,App,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00947,104,2026-10-05,2026T2,Alta Renda,Carteira Administrada,App,2-5 anos,9,Atendimento claro e rapido,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00948,153,2026-05-17,2026T2,Private,CDB,App,5+ anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,11.8,9.0,0.0
FD00949,469,2026-06-06,2026T2,Private,Tesouro Direto,App,2-5 anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,15.3,8.0,0.0
FD00950,513,2026-05-28,2026T2,Novo Investidor,Carteira Administrada,App,6-24 meses,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,85.1,11.0,0.0
FD00951,254,2026-06-06,2026T2,Alta Renda,CDB,App,2-5 anos,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,,0.0,0.0
FD00952,417,2026-06-15,2026T2,Alta Renda,Tesouro Direto,Assessoria,5+ anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,17.6,7.0,0.0
FD00953,238,2026-04-27,2026T2,Private,CDB,App,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,25.7,12.0,1.0
FD00954,168,2026-07-06,2026T2,Private,Carteira Administrada,Assessoria,2-5 anos,10,Atendimento claro e rapido,2026Q2,,0.0,1.0,77.0,7.0,0.0
FD00955,116,2026-06-16,2026T2,Varejo,Tesouro Direto,App,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,,0.0,0.0
FD00956,408,2026-05-06,2026T2,Private,CDB,App,2-5 anos,10,Boa experiencia no aplicativo,2026Q2,10.0,1.0,0.0,25.9,11.0,0.0
FD00957,416,2026-03-05,2026T2,Alta Renda,Carteira Administrada,Assessoria,2-5 anos,9,Atendimento claro e rapido,2026Q2,,0.0,0.0,,0.0,0.0
FD00958,291,2026-05-13,2026T2,Private,CDB,Assessoria,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,23.4,6.0,0.0
FD00959,50,2026-02-06,2026T2,Private,Carteira Administrada,App,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,9.0,1.0,0.0,57.6,6.0,0.0
FD00960,436,2026-04-23,2026T2,Varejo,Tesouro Direto,Central de Atendimento,5+ anos,6,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,,0.0,0.0
FD00961,287,2026-05-16,2026T2,Alta Renda,Fundos,App,6-24 meses,10,Boa experiencia no aplicativo,2026Q2,10.0,1.0,1.0,20.5,13.0,0.0
FD00962,524,2026-05-27,2026T2,Varejo,Tesouro Direto,Assessoria,2-5 anos,8,Tive duvida sobre rentabilidade,2026Q2,,0.0,0.0,25.6,18.0,0.0
FD00963,297,2026-05-04,2026T2,Varejo,Carteira Administrada,App,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,9.0,1.0,0.0,1.0,8.0,0.0
FD00964,217,2026-04-22,2026T2,Alta Renda,CDB,App,2-5 anos,3,Nao entendi a cobranca,2026Q2,2.0,1.0,0.0,21.0,11.0,1.0
FD00965,168,2026-04-06,2026T2,Private,Carteira Administrada,App,0-6 meses,10,Boa experiencia no aplicativo,2026Q2,,0.0,1.0,77.0,7.0,0.0
FD00966,191,2026-06-15,2026T2,Private,Carteira Administrada,Assessoria,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,10.0,1.0,0.0,47.0,13.0,0.0
FD00967,24,2026-06-24,2026T2,Alta Renda,CDB,App,0-6 meses,10,Consegui acompanhar minha carteira,2026Q2,,0.0,0.0,10.8,12.0,1.0
FD00968,509,2026-04-18,2026T2,Novo Investidor,CDB,Assessoria,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q2,7.5,2.0,0.0,33.1,18.0,0.0
FD00969,304,2026-03-05,2026T2,Varejo,Fundos,App,0-6 meses,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,33.9,9.0,0.0
FD00970,515,2026-06-14,2026T2,Private,Carteira Administrada,App,5+ anos,10,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00971,85,2026-04-25,2026T2,Alta Renda,Tesouro Direto,App,2-5 anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,12.4,11.0,0.0
FD00972,284,2026-04-14,2026T2,Private,COE,App,6-24 meses,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,8.5,6.0,0.0
FD00973,386,2026-05-20,2026T2,Varejo,Carteira Administrada,App,5+ anos,5,Aplicativo travou durante consulta,2026Q2,,0.0,1.0,55.949999999999996,20.0,1.0
